几年	101	100	100	100	301
出	100	100	100	101	301
出去	100	101	100	101	302
出台	102	100	100	100	302
出来	100	100	100	102	302
出轨	100	100	100	101	301
击毙	100	101	100	100	301
刀	100	101	100	100	301
刀割	100	101	100	100	301
分居	100	101	100	100	301
刍狗	100	100	100	101	301
刑法	100	101	100	100	301
划伤	100	100	100	102	302
刘强	101	100	100	100	301
创新	101	100	100	100	301
利国	101	100	100	100	301
别	100	103	100	100	303
到	100	101	100	101	302
到家	100	101	100	100	301
制度	101	100	100	100	301
制造	100	101	100	100	301
前来	101	100	100	100	301
剧情	101	100	100	100	301
力	101	100	100	100	301
力量悬殊	100	100	100	101	301
办事	100	100	100	102	302
办事效率	100	100	100	101	301
办法	100	100	100	101	301
区别	100	101	100	100	301
千刀万剐	100	105	100	100	305
半天	100	100	100	101	301
华	101	100	100	101	302
华为	100	100	100	101	301
华人	100	100	100	101	301
卑鄙	100	101	100	100	301
卓伟	100	101	100	100	301
单纯	100	101	100	100	301
卖	100	101	100	100	301
南京	101	100	100	104	305
卧槽	100	101	100	100	301
卵	100	100	100	101	301
厉害	103	100	100	100	303
原因	100	101	100	100	301
原来	101	100	100	100	301
原谅	100	104	100	100	304
去	101	102	100	101	304
去死吧	100	102	100	100	302
又	100	102	100	101	303
双赢	102	100	100	100	302
反而	100	101	100	100	301
反转	101	100	100	100	301
发展	101	100	100	100	301
发生	100	100	100	101	301
受不了	100	100	100	101	301
受到	100	101	100	100	301
受害人	100	101	100	100	301
变	102	100	100	100	302
变得	101	101	100	100	302
变态	100	104	100	100	304
古人	100	102	100	100	302
古代人	100	100	100	101	301
另	100	100	100	101	301
只是	100	100	100	101	301
只有	102	101	100	100	303
只能	100	100	100	101	301
叫	100	100	100	101	301
可	100	102	100	100	302
可以	103	102	100	102	307
可怕	100	100	101	101	302
可怜	100	100	100	101	301
可惜	100	100	100	101	301
吃	100	100	100	101	301
吃不饱	100	100	100	101	301
吃饭	100	100	100	101	301
各种	100	100	100	101	301
合作	102	100	100	100	302
同情	100	100	100	101	301
同时	100	101	100	100	301
后	100	101	100	101	302
后代	100	100	100	101	301
后来	100	100	100	101	301
后果	100	100	100	101	301
向	100	101	100	107	308
吗	100	108	100	104	312
否则	100	101	100	100	301
吧	100	103	100	100	303
听	101	100	100	100	301
吸引	102	100	100	100	302
吸收	101	100	100	100	301
吸纳	101	100	100	100	301
呀	100	101	100	100	301
告诉	100	101	100	101	302
呵呵	100	100	100	106	306
命	100	100	100	101	301
和	102	100	100	102	304
和谐	100	100	100	101	301
咒	100	101	100	100	301
咱	101	100	100	100	301
咱们	101	100	100	100	301
哈哈	111	100	100	100	311
哈哈哈	115	100	100	100	315
哈哈哈哈	115	100	100	100	315
哎	100	100	100	103	303
哪怕	100	100	100	101	301
哪来	100	100	100	101	301
哭	100	100	100	101	301
唉	100	100	100	102	302
啊	100	105	100	101	306
啦	101	100	100	100	301
喂狗	100	101	100	100	301
喜欢	101	100	100	102	303
喝水	100	100	100	101	301
喷	100	105	100	100	305
喷子	100	101	100	100	301
喷点	100	102	100	100	302
喷狗	100	101	100	100	301
嘴边	100	101	100	100	301
噢	101	100	100	100	301
嚣张	100	101	100	101	302
围攻	100	100	100	101	301
国人	100	100	100	102	302
国企	100	101	100	100	301
国力	101	100	100	100	301
国外	102	100	100	102	304
国家	104	102	100	101	307
土壤	100	100	100	101	301
在	101	102	100	103	306
地位	100	100	100	101	301
地域	100	101	100	100	301
地方	100	100	100	101	301
坏人	100	101	100	100	301
坏掉	100	100	100	101	301
坑	101	100	100	100	301
垃圾	100	102	100	100	302
处于	100	101	100	100	301
处以	100	101	100	100	301
处死	100	102	100	100	302
外国人	102	100	100	101	303
外来人口	101	100	100	100	301
